dbid,name,type,uniprot_name,cid,uniprot,poi,ligase,smiles,dc50,dmax,molecular_weight,exact_mass,heavy_atom_count,ring_count,hbond_donor_count,hbond_acceptor_count,molecular_formula,inchi,inchikey
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,2000,P00533,EGFR e19d,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NCCOCCOCCN3CCN(C4=CC=C(NC5=NC=C6N=C(NC7=CC=CC=C7)N(C7CCCC7)C6=N5)C=C4)CC3)C(C)(C)C)C=C2)SC=N1,,,999.3,998.53128434,72,9,5,16,C54H70N12O5S,"InChI=1S/C54H70N12O5S/c1-37-47(72-36-58-37)39-16-14-38(15-17-39)33-56-50(68)46-32-44(67)35-65(46)51(69)48(54(2,3)4)55-22-28-70-30-31-71-29-27-63-23-25-64(26-24-63)42-20-18-41(19-21-42)59-52-57-34-45-49(62-52)66(43-12-8-9-13-43)53(61-45)60-40-10-6-5-7-11-40/h5-7,10-11,14-21,34,36,43-44,46,48,55,67H,8-9,12-13,22-33,35H2,1-4H3,(H,56,68)(H,60,61)(H,57,59,62)/t44-,46+,48-/m1/s1",VKKCYHNIIBYIGZ-IVTDSOLVSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,4278,P00533,EGFR,VHL,COC1=CC2=C(NC3=CC=CC=C3)N=CN=C2C=C1OCC1CCN(C(=O)CCOCCOCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)CC1,,,965.187,964.451696628,69,7,4,14,C51H64N8O9S,"InChI=1S/C51H64N8O9S/c1-33-46(69-32-55-33)36-13-11-34(12-14-36)28-52-49(63)41-25-38(60)29-59(41)50(64)47(51(2,3)4)57-44(61)17-21-66-23-24-67-22-18-45(62)58-19-15-35(16-20-58)30-68-43-27-40-39(26-42(43)65-5)48(54-31-53-40)56-37-9-7-6-8-10-37/h6-14,26-27,31-32,35,38,41,47,60H,15-25,28-30H2,1-5H3,(H,52,63)(H,57,61)(H,53,54,56)/t38-,41+,47-/m1/s1",NRZFMGQSOZOFHN-HSKQCWAZSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,4278,P00533,EGFR L858R,VHL,COC1=CC2=C(NC3=CC=CC=C3)N=CN=C2C=C1OCC1CCN(C(=O)CCOCCOCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)CC1,,,965.187,964.451696628,69,7,4,14,C51H64N8O9S,"InChI=1S/C51H64N8O9S/c1-33-46(69-32-55-33)36-13-11-34(12-14-36)28-52-49(63)41-25-38(60)29-59(41)50(64)47(51(2,3)4)57-44(61)17-21-66-23-24-67-22-18-45(62)58-19-15-35(16-20-58)30-68-43-27-40-39(26-42(43)65-5)48(54-31-53-40)56-37-9-7-6-8-10-37/h6-14,26-27,31-32,35,38,41,47,60H,15-25,28-30H2,1-5H3,(H,52,63)(H,57,61)(H,53,54,56)/t38-,41+,47-/m1/s1",NRZFMGQSOZOFHN-HSKQCWAZSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,4278,P00533,EGFR e19d,VHL,COC1=CC2=C(NC3=CC=CC=C3)N=CN=C2C=C1OCC1CCN(C(=O)CCOCCOCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)CC1,,,965.187,964.451696628,69,7,4,14,C51H64N8O9S,"InChI=1S/C51H64N8O9S/c1-33-46(69-32-55-33)36-13-11-34(12-14-36)28-52-49(63)41-25-38(60)29-59(41)50(64)47(51(2,3)4)57-44(61)17-21-66-23-24-67-22-18-45(62)58-19-15-35(16-20-58)30-68-43-27-40-39(26-42(43)65-5)48(54-31-53-40)56-37-9-7-6-8-10-37/h6-14,26-27,31-32,35,38,41,47,60H,15-25,28-30H2,1-5H3,(H,52,63)(H,57,61)(H,53,54,56)/t38-,41+,47-/m1/s1",NRZFMGQSOZOFHN-HSKQCWAZSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,1475,P00533,EGFR,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCOCCN4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC=CC=C8)C(=O)C7=C6)C=C5)CC4)=C3C2=O)C(=O)N1,,,985.133,984.384010992,71,9,3,15,C52H56N8O10S,"InChI=1S/C52H56N8O10S/c61-44-16-15-43(47(62)55-44)60-50(65)40-7-4-8-42(45(40)51(60)66)53-17-24-67-26-28-69-30-31-70-29-27-68-25-23-57-19-21-58(22-20-57)39-13-11-35(12-14-39)37-9-10-38-34-59(49(64)41(38)33-37)46(36-5-2-1-3-6-36)48(63)56-52-54-18-32-71-52/h1-14,18,32-33,43,46,53H,15-17,19-31,34H2,(H,54,56,63)(H,55,61,62)",LWCGWAABACSQFJ-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,2002,P00533,EGFR,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NCCOCCOCCOCCOCCN3CCN(C4=CC=C(NC5=NC=C6N=C(NC7=CC=CC=C7)N(C7CCCC7)C6=N5)C=C4)CC3)C(C)(C)C)C=C2)SC=N1,,,1087.406,1086.58371384,78,9,5,18,C58H78N12O7S,"InChI=1S/C58H78N12O7S/c1-41-51(78-40-62-41)43-16-14-42(15-17-43)37-60-54(72)50-36-48(71)39-69(50)55(73)52(58(2,3)4)59-22-28-74-30-32-76-34-35-77-33-31-75-29-27-67-23-25-68(26-24-67)46-20-18-45(19-21-46)63-56-61-38-49-53(66-56)70(47-12-8-9-13-47)57(65-49)64-44-10-6-5-7-11-44/h5-7,10-11,14-21,38,40,47-48,50,52,59,71H,8-9,12-13,22-37,39H2,1-4H3,(H,60,72)(H,64,65)(H,61,63,66)/t48-,50+,52-/m1/s1",BPHMNBCRTHSRFO-KPYPFJKESA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,2002,P00533,EGFR L858R/T790M,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NCCOCCOCCOCCOCCN3CCN(C4=CC=C(NC5=NC=C6N=C(NC7=CC=CC=C7)N(C7CCCC7)C6=N5)C=C4)CC3)C(C)(C)C)C=C2)SC=N1,,,1087.406,1086.58371384,78,9,5,18,C58H78N12O7S,"InChI=1S/C58H78N12O7S/c1-41-51(78-40-62-41)43-16-14-42(15-17-43)37-60-54(72)50-36-48(71)39-69(50)55(73)52(58(2,3)4)59-22-28-74-30-32-76-34-35-77-33-31-75-29-27-67-23-25-68(26-24-67)46-20-18-45(19-21-46)63-56-61-38-49-53(66-56)70(47-12-8-9-13-47)57(65-49)64-44-10-6-5-7-11-44/h5-7,10-11,14-21,38,40,47-48,50,52,59,71H,8-9,12-13,22-37,39H2,1-4H3,(H,60,72)(H,64,65)(H,61,63,66)/t48-,50+,52-/m1/s1",BPHMNBCRTHSRFO-KPYPFJKESA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,2002,P00533,EGFR e19d,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NCCOCCOCCOCCOCCN3CCN(C4=CC=C(NC5=NC=C6N=C(NC7=CC=CC=C7)N(C7CCCC7)C6=N5)C=C4)CC3)C(C)(C)C)C=C2)SC=N1,,,1087.406,1086.58371384,78,9,5,18,C58H78N12O7S,"InChI=1S/C58H78N12O7S/c1-41-51(78-40-62-41)43-16-14-42(15-17-43)37-60-54(72)50-36-48(71)39-69(50)55(73)52(58(2,3)4)59-22-28-74-30-32-76-34-35-77-33-31-75-29-27-67-23-25-68(26-24-67)46-20-18-45(19-21-46)63-56-61-38-49-53(66-56)70(47-12-8-9-13-47)57(65-49)64-44-10-6-5-7-11-44/h5-7,10-11,14-21,38,40,47-48,50,52,59,71H,8-9,12-13,22-37,39H2,1-4H3,(H,60,72)(H,64,65)(H,61,63,66)/t48-,50+,52-/m1/s1",BPHMNBCRTHSRFO-KPYPFJKESA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,5610,P00533,EGFR,CRBN,C=CC(=O)NC1=CC=CC(NC2=NC(NC3=CC=C(N4CCN(CCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=C3OC)=NC=C2C(F)(F)F)=C1,,,856.863,856.326828376,62,7,5,14,C42H43F3N10O7,"InChI=1S/C42H43F3N10O7/c1-3-34(56)48-25-6-4-7-26(22-25)49-37-29(42(43,44)45)24-47-41(52-37)50-30-11-10-27(23-33(30)61-2)54-17-15-53(16-18-54)19-21-62-20-14-46-31-9-5-8-28-36(31)40(60)55(39(28)59)32-12-13-35(57)51-38(32)58/h3-11,22-24,32,46H,1,12-21H2,2H3,(H,48,56)(H,51,57,58)(H2,47,49,50,52)",IRLRGBUCUIJYPP-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,5610,P00533,EGFR L858R/T790M,CRBN,C=CC(=O)NC1=CC=CC(NC2=NC(NC3=CC=C(N4CCN(CCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=C3OC)=NC=C2C(F)(F)F)=C1,,,856.863,856.326828376,62,7,5,14,C42H43F3N10O7,"InChI=1S/C42H43F3N10O7/c1-3-34(56)48-25-6-4-7-26(22-25)49-37-29(42(43,44)45)24-47-41(52-37)50-30-11-10-27(23-33(30)61-2)54-17-15-53(16-18-54)19-21-62-20-14-46-31-9-5-8-28-36(31)40(60)55(39(28)59)32-12-13-35(57)51-38(32)58/h3-11,22-24,32,46H,1,12-21H2,2H3,(H,48,56)(H,51,57,58)(H2,47,49,50,52)",IRLRGBUCUIJYPP-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,5610,P00533,EGFR e19d,CRBN,C=CC(=O)NC1=CC=CC(NC2=NC(NC3=CC=C(N4CCN(CCOCCNC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=C3OC)=NC=C2C(F)(F)F)=C1,,,856.863,856.326828376,62,7,5,14,C42H43F3N10O7,"InChI=1S/C42H43F3N10O7/c1-3-34(56)48-25-6-4-7-26(22-25)49-37-29(42(43,44)45)24-47-41(52-37)50-30-11-10-27(23-33(30)61-2)54-17-15-53(16-18-54)19-21-62-20-14-46-31-9-5-8-28-36(31)40(60)55(39(28)59)32-12-13-35(57)51-38(32)58/h3-11,22-24,32,46H,1,12-21H2,2H3,(H,48,56)(H,51,57,58)(H2,47,49,50,52)",IRLRGBUCUIJYPP-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,569,P00533,EGFR,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NCCOCCOCCOCCN3CCN(C4=CC=C(NC5=CC6=C(N7CCC(CO)CC7)N=C(NC7=CC=C(F)C=C7)N=C6C=N5)N=C4)CC3)C(C)(C)C)C=C2)SC=N1,,,1118.395,1117.56954099,80,9,6,19,C58H76FN13O7S,"InChI=1S/C58H76FN13O7S/c1-39-52(80-38-64-39)42-7-5-40(6-8-42)33-63-55(75)49-31-46(74)36-72(49)56(76)53(58(2,3)4)60-17-25-77-27-29-79-30-28-78-26-24-69-20-22-70(23-21-69)45-13-14-50(61-34-45)67-51-32-47-48(35-62-51)66-57(65-44-11-9-43(59)10-12-44)68-54(47)71-18-15-41(37-73)16-19-71/h5-14,32,34-35,38,41,46,49,53,60,73-74H,15-31,33,36-37H2,1-4H3,(H,63,75)(H,61,62,67)(H,65,66,68)/t46-,49+,53-/m1/s1",FFHRIJQREBDIFV-XYNMIOBWSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,1474,P00533,EGFR L858R/T790M,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCN4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC=CC=C8)C(=O)C7=C6)C=C5)CC4)=C3C2=O)C(=O)N1,,,941.08,940.357796244,68,9,3,14,C50H52N8O9S,"InChI=1S/C50H52N8O9S/c59-42-16-15-41(45(60)53-42)58-48(63)38-7-4-8-40(43(38)49(58)64)51-17-24-65-26-28-67-29-27-66-25-23-55-19-21-56(22-20-55)37-13-11-33(12-14-37)35-9-10-36-32-57(47(62)39(36)31-35)44(34-5-2-1-3-6-34)46(61)54-50-52-18-30-68-50/h1-14,18,30-31,41,44,51H,15-17,19-29,32H2,(H,52,54,61)(H,53,59,60)",DXDCJEWJBVJABL-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,1476,P00533,EGFR L858R/T790M,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCN4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC=CC=C8)C(=O)C7=C6)C=N5)CC4)=C3C2=O)C(=O)N1,,,942.068,941.353045212,68,9,3,15,C49H51N9O9S,"InChI=1S/C49H51N9O9S/c59-41-14-12-39(44(60)53-41)58-47(63)36-7-4-8-38(42(36)48(58)64)50-15-22-65-24-26-67-27-25-66-23-21-55-17-19-56(20-18-55)40-13-11-34(30-52-40)33-9-10-35-31-57(46(62)37(35)29-33)43(32-5-2-1-3-6-32)45(61)54-49-51-16-28-68-49/h1-11,13,16,28-30,39,43,50H,12,14-15,17-27,31H2,(H,51,54,61)(H,53,59,60)",QVOJDGYNXIRHHU-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,1476,P00533,EGFR L858R/T790M/C797S,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCN4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC=CC=C8)C(=O)C7=C6)C=N5)CC4)=C3C2=O)C(=O)N1,,,942.068,941.353045212,68,9,3,15,C49H51N9O9S,"InChI=1S/C49H51N9O9S/c59-41-14-12-39(44(60)53-41)58-47(63)36-7-4-8-38(42(36)48(58)64)50-15-22-65-24-26-67-27-25-66-23-21-55-17-19-56(20-18-55)40-13-11-34(30-52-40)33-9-10-35-31-57(46(62)37(35)29-33)43(32-5-2-1-3-6-32)45(61)54-49-51-16-28-68-49/h1-11,13,16,28-30,39,43,50H,12,14-15,17-27,31H2,(H,51,54,61)(H,53,59,60)",QVOJDGYNXIRHHU-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,1476,P00533,EGFR L858R/T790M/L718Q,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCN4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC=CC=C8)C(=O)C7=C6)C=N5)CC4)=C3C2=O)C(=O)N1,,,942.068,941.353045212,68,9,3,15,C49H51N9O9S,"InChI=1S/C49H51N9O9S/c59-41-14-12-39(44(60)53-41)58-47(63)36-7-4-8-38(42(36)48(58)64)50-15-22-65-24-26-67-27-25-66-23-21-55-17-19-56(20-18-55)40-13-11-34(30-52-40)33-9-10-35-31-57(46(62)37(35)29-33)43(32-5-2-1-3-6-32)45(61)54-49-51-16-28-68-49/h1-11,13,16,28-30,39,43,50H,12,14-15,17-27,31H2,(H,51,54,61)(H,53,59,60)",QVOJDGYNXIRHHU-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,1538,P00533,EGFR L858R/T790M,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCN4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC(F)=CC=C8O)C(=O)C7=C6)C=C5)CC4)=C3C2=O)C(=O)N1,,,975.069,974.343289052,70,9,4,15,C50H51FN8O10S,"InChI=1S/C50H51FN8O10S/c51-34-8-12-41(60)38(29-34)44(46(63)55-50-53-15-27-70-50)58-30-33-5-4-32(28-37(33)47(58)64)31-6-9-35(10-7-31)57-18-16-56(17-19-57)20-22-68-24-26-69-25-23-67-21-14-52-39-3-1-2-36-43(39)49(66)59(48(36)65)40-11-13-42(61)54-45(40)62/h1-10,12,15,27-29,40,44,52,60H,11,13-14,16-26,30H2,(H,53,55,63)(H,54,61,62)",YJHQLBPJGVDMDW-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,1540,P00533,EGFR L858R/T790M,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCN4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC(F)=CC=C8F)C(=O)C7=C6)C=C5)CC4)=C3C2=O)C(=O)N1,,,977.06,976.33895262,70,9,3,14,C50H50F2N8O9S,"InChI=1S/C50H50F2N8O9S/c51-34-8-11-39(52)38(29-34)44(46(63)56-50-54-15-27-70-50)59-30-33-5-4-32(28-37(33)47(59)64)31-6-9-35(10-7-31)58-18-16-57(17-19-58)20-22-68-24-26-69-25-23-67-21-14-53-40-3-1-2-36-43(40)49(66)60(48(36)65)41-12-13-42(61)55-45(41)62/h1-11,15,27-29,41,44,53H,12-14,16-26,30H2,(H,54,56,63)(H,55,61,62)",WHLIZTUDKDTXIF-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,1550,P00533,EGFR L858R/T790M,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCN4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC=CC=C8O)C(=O)C7=C6)C=N5)CC4)=C3C2=O)C(=O)N1,,,958.067,957.347959832,69,9,4,16,C49H51N9O10S,"InChI=1S/C49H51N9O10S/c59-39-7-2-1-4-34(39)43(45(62)54-49-51-15-27-69-49)57-30-33-9-8-31(28-36(33)46(57)63)32-10-12-40(52-29-32)56-18-16-55(17-19-56)20-22-67-24-26-68-25-23-66-21-14-50-37-6-3-5-35-42(37)48(65)58(47(35)64)38-11-13-41(60)53-44(38)61/h1-10,12,15,27-29,38,43,50,59H,11,13-14,16-26,30H2,(H,51,54,62)(H,53,60,61)",JTOYENRLVILXMD-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,1552,P00533,EGFR L858R/T790M,CRBN,O=C1CCC(N2C(=O)C3=CC=C(NCCOCCOCCOCCN4CCN(C5=CC=C(C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C8=CC=CC=C8)C(=O)C7=C6)C=N5)CC4)C=C3C2=O)C(=O)N1,,,942.068,941.353045212,68,9,3,15,C49H51N9O9S,"InChI=1S/C49H51N9O9S/c59-42-13-11-40(44(60)53-42)58-47(63)37-10-9-36(29-39(37)48(58)64)50-14-21-65-23-25-67-26-24-66-22-20-55-16-18-56(19-17-55)41-12-8-34(30-52-41)33-6-7-35-31-57(46(62)38(35)28-33)43(32-4-2-1-3-5-32)45(61)54-49-51-15-27-68-49/h1-10,12,15,27-30,40,43,50H,11,13-14,16-26,31H2,(H,51,54,61)(H,53,59,60)",SSCWZTSBNMMURN-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,1555,P00533,EGFR L858R/T790M,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCOCCN3CCN(C4=CC=C(C5=CC=C6CN(C(C(=O)NC7=NC=CS7)C7=CC=CC=C7)C(=O)C6=C5)C=N4)CC3)C(C)(C)C)C=C2)SC=N1,,,1127.404,1126.47686582,80,9,4,16,C59H70N10O9S2,"InChI=1S/C59H70N10O9S2/c1-39-52(80-38-63-39)42-12-10-40(11-13-42)34-62-54(72)48-33-46(70)37-68(48)57(75)53(59(2,3)4)64-50(71)18-25-76-27-29-78-30-28-77-26-24-66-20-22-67(23-21-66)49-17-16-44(35-61-49)43-14-15-45-36-69(56(74)47(45)32-43)51(41-8-6-5-7-9-41)55(73)65-58-60-19-31-79-58/h5-17,19,31-32,35,38,46,48,51,53,70H,18,20-30,33-34,36-37H2,1-4H3,(H,62,72)(H,64,71)(H,60,65,73)/t46-,48+,51?,53-/m1/s1",KPMNKWKMJWXUGN-RLMRRVSWSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,2001,P00533,EGFR,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NCCOCCOCCOCCN3CCN(C4=CC=C(NC5=NC=C6N=C(NC7=CC=CC=C7)N(C7CCCC7)C6=N5)C=C4)CC3)C(C)(C)C)C=C2)SC=N1,,,1043.353,1042.55749909,75,9,5,17,C56H74N12O6S,"InChI=1S/C56H74N12O6S/c1-39-49(75-38-60-39)41-16-14-40(15-17-41)35-58-52(70)48-34-46(69)37-67(48)53(71)50(56(2,3)4)57-22-28-72-30-32-74-33-31-73-29-27-65-23-25-66(26-24-65)44-20-18-43(19-21-44)61-54-59-36-47-51(64-54)68(45-12-8-9-13-45)55(63-47)62-42-10-6-5-7-11-42/h5-7,10-11,14-21,36,38,45-46,48,50,57,69H,8-9,12-13,22-35,37H2,1-4H3,(H,58,70)(H,62,63)(H,59,61,64)/t46-,48+,50-/m1/s1",HUPCKZOCINPJII-AJKYVBNFSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,2001,P00533,EGFR L858R/T790M,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NCCOCCOCCOCCN3CCN(C4=CC=C(NC5=NC=C6N=C(NC7=CC=CC=C7)N(C7CCCC7)C6=N5)C=C4)CC3)C(C)(C)C)C=C2)SC=N1,,,1043.353,1042.55749909,75,9,5,17,C56H74N12O6S,"InChI=1S/C56H74N12O6S/c1-39-49(75-38-60-39)41-16-14-40(15-17-41)35-58-52(70)48-34-46(69)37-67(48)53(71)50(56(2,3)4)57-22-28-72-30-32-74-33-31-73-29-27-65-23-25-66(26-24-65)44-20-18-43(19-21-44)61-54-59-36-47-51(64-54)68(45-12-8-9-13-45)55(63-47)62-42-10-6-5-7-11-42/h5-7,10-11,14-21,36,38,45-46,48,50,57,69H,8-9,12-13,22-35,37H2,1-4H3,(H,58,70)(H,62,63)(H,59,61,64)/t46-,48+,50-/m1/s1",HUPCKZOCINPJII-AJKYVBNFSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,2001,P00533,EGFR e19d,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NCCOCCOCCOCCN3CCN(C4=CC=C(NC5=NC=C6N=C(NC7=CC=CC=C7)N(C7CCCC7)C6=N5)C=C4)CC3)C(C)(C)C)C=C2)SC=N1,,,1043.353,1042.55749909,75,9,5,17,C56H74N12O6S,"InChI=1S/C56H74N12O6S/c1-39-49(75-38-60-39)41-16-14-40(15-17-41)35-58-52(70)48-34-46(69)37-67(48)53(71)50(56(2,3)4)57-22-28-72-30-32-74-33-31-73-29-27-65-23-25-66(26-24-65)44-20-18-43(19-21-44)61-54-59-36-47-51(64-54)68(45-12-8-9-13-45)55(63-47)62-42-10-6-5-7-11-42/h5-7,10-11,14-21,36,38,45-46,48,50,57,69H,8-9,12-13,22-35,37H2,1-4H3,(H,58,70)(H,62,63)(H,59,61,64)/t46-,48+,50-/m1/s1",HUPCKZOCINPJII-AJKYVBNFSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,586,P00533,EGFR L858R/T790M,VHL,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(CCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4OC)N=C32)=C1,5.9,,1038.289,1037.49456448,75,8,5,15,C56H67N11O7S,"InChI=1S/C56H67N11O7S/c1-8-47(69)60-39-13-12-14-41(28-39)67-49(71)27-35(2)43-32-58-55(63-52(43)67)61-44-21-20-40(29-46(44)74-7)65-25-23-64(24-26-65)22-11-9-10-15-48(70)62-51(56(4,5)6)54(73)66-33-42(68)30-45(66)53(72)57-31-37-16-18-38(19-17-37)50-36(3)59-34-75-50/h8,12-14,16-21,27-29,32,34,42,45,51,68H,1,9-11,15,22-26,30-31,33H2,2-7H3,(H,57,72)(H,60,69)(H,62,70)(H,58,61,63)/t42-,45+,51-/m1/s1",CBWIPIZLLNOTMZ-PDMHGPQCSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,586,P00533,EGFR,VHL,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(CCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4OC)N=C32)=C1,>2000,,1038.289,1037.49456448,75,8,5,15,C56H67N11O7S,"InChI=1S/C56H67N11O7S/c1-8-47(69)60-39-13-12-14-41(28-39)67-49(71)27-35(2)43-32-58-55(63-52(43)67)61-44-21-20-40(29-46(44)74-7)65-25-23-64(24-26-65)22-11-9-10-15-48(70)62-51(56(4,5)6)54(73)66-33-42(68)30-45(66)53(72)57-31-37-16-18-38(19-17-37)50-36(3)59-34-75-50/h8,12-14,16-21,27-29,32,34,42,45,51,68H,1,9-11,15,22-26,30-31,33H2,2-7H3,(H,57,72)(H,60,69)(H,62,70)(H,58,61,63)/t42-,45+,51-/m1/s1",CBWIPIZLLNOTMZ-PDMHGPQCSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,2860,P00533,EGFR del19/T790M/C797S,VHL,COC1=CC(C2CCN(CCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)C3=CC=C(C4=C(C)N=CS4)C=C3)C(C)(C)C)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2NS(C)(=O)=O)=N1,,,1043.758,1042.43241416,72,7,6,14,C52H67ClN10O7S2,"InChI=1S/C52H67ClN10O7S2/c1-32(34-16-18-36(19-17-34)46-33(2)55-31-71-46)56-49(66)43-28-38(64)30-63(43)50(67)47(52(3,4)5)59-45(65)15-9-8-12-24-62-25-22-35(23-26-62)37-20-21-42(44(27-37)70-6)58-51-54-29-39(53)48(60-51)57-40-13-10-11-14-41(40)61-72(7,68)69/h10-11,13-14,16-21,27,29,31-32,35,38,43,47,61,64H,8-9,12,15,22-26,28,30H2,1-7H3,(H,56,66)(H,59,65)(H2,54,57,58,60)/t32-,38+,43-,47+/m0/s1",LWCAXNBXZPQKSD-LOLWDDHHSA-N
